Symbol	Name	Sector	Industry	PE	EPS	DivYield	Shares	DPS	PEG	PtS	PtB
STA-G	Istar Financial Inc Preferred			0	0	0	0	0	0	0	0
STA-I	Istar Financial Inc Preferred			0	0	0	0	0	0	0	0
STAG	STI Inc			0	-0.46	5.93	75581390	1.4	-16.49	7.4	2.51
STAR	Istar Financial Inc			14.9	0.78	0	71175660	0	0	1.39	0.79
STAY	Extended Stay America Inc			29.26	0.59	4.39	198037000	0.76	2.55	2.69	3.72
STC	Stewart Information Services Corp	Finance	Specialty Insurers	23.99	1.25	2.72	23433980	1.2	3.23	0.53	1.67
STE	Steris Corp	Health Care	Industrial Specialties	40.85	1.64	1.67	85020850	1.12	1.8	2.18	2.06
STI	Suntrust Banks	Finance	Major Banks	16.04	3.6	1.83	491516600	1.04	3.33	3.48	1.27
STI-A	Suntrust Bks Dep Sh			0	0	0	0	0	0	0	0
STI-E	Suntrust Banks Inc Series E			0	0	0	0	0	0	0	0
STI.A	Suntrust Banks Inc Class A			0	0	0	0	0	0	0	0
STI.B	Suntrust Banks Inc Class B			0	0	0	0	0	0	0	0
STK	Columbia Seligman Premium Technology			0	0	0	0	0	0	0	0
STL	Sterling Bancorp	Finance	Major Banks	22.34	1.07	1.17	135146400	0.28	0	7.12	1.75
STM	Stmicroelectronics N.V.	Technology	Semiconductors	71.79	0.19	1.76	883431100	0.24	0.43	1.73	2.66
STN	Stantec Inc	Consumer Services	Military/Government/Technical	29.73	0.94	1.26	113774600	0.34	1.95	1.42	2.1
STNG	Scorpio Tankers Inc	Transportation	Marine Transportation	14.85	0.24	14.04	160843600	0.5	6.61	0.96	0.42
STO	Statoil ASA	Energy	Integrated oil Companies	0	-0.92	4.93	3218994000	0.88	0.73	1.26	1.64
STON	Stonemor Partners LP			0	-1.12	12.57	35500000	1.32	-0.78	1.18	2.27
STOR	Store Capital Corpstore Capital			30.84	0.8	4.76	155277000	1.16	5.26	10.71	1.58
STT	State Street Corp	Finance	Major Banks	15.72	4.97	1.95	381897300	1.52	1.77	2.92	1.65
STT-C	State Street Corporation Dep Sh			0	0	0	0	0	0	0	0
STT-D	State Street Corporation Serie			0	0	0	0	0	0	0	0
STT-E	State Street Corporation Depos			0	0	0	0	0	0	0	0
STT-G	State Street Corporation			0	0	0	0	0	0	0	0
STV	China Digital TV Holding Co	Technology	Computer Software: Prepackaged Software	131	0.01	0	60190840	0	0	1.52	0.9
STWD	Starwood Property Trust	Consumer Services	Real Estate Investment Trusts	16.25	1.4	8.44	238367000	1.92	1.89	9.7	1.33
STZ	Constellation Brands Inc	Consumer Non-Durables	Beverages (Production/Distribution)	24.06	6.46	1.03	196075900	1.6	1.33	4.21	4.42
STZ.B	Constellation Brd B	Consumer Non-Durables	Beverages (Production/Distribution)	0	0	0	0	0	0	0	0
SU	Suncor Energy Inc	Energy	Integrated oil Companies	153.93	-1.04	2.69	1666036000	0.87	2.19	2.55	1.54
SUI	Sun Communities	Consumer Services	Real Estate Investment Trusts	46.67	1.72	3.25	73003610	2.6	53.51	7.45	2.49
SUI-A	Sun Communities Inc			0	0	0	0	0	0	0	0
SUM	Summit Materials Inc			39.56	0.62	0	76607940	0	0.95	1.15	2.39
SUN	Sunoco LP	Energy	Integrated oil Companies	20.08	1.43	11.16	112117000	3.3	2.52	0.23	1.16
SUP	Superior Industries International	Capital Goods	Auto Parts:O.E.M.	14.67	1.62	3.12	25445050	0.72	7.63	0.79	1.45
SUPV	Grupo Supervielle S.A.			40.05	0.37	0	363945600	0	0.47	11.24	12.96
SVU	Supervalu Inc	Consumer Services	Food Chains	10.34	0.38	0	267676800	0	-0.53	0.06	0
SWC	Stillwater Mining Company	Basic Industries	Precious Metals	259.69	0.06	0	120853100	0	3.54	3.08	2.25
SWFT	Swift Transportation Company	Transportation	Trucking Freight/Courier Services	21.49	1.1	0	132825700	0	1.37	0.75	4.48
SWJ	Stanley Black & Decker Inc			3.9	6.51	0	147024000	0	0	0.33	0.59
SWK	Stanley Black & Decker Inc	Capital Goods	Industrial Machinery/Components	19.01	6.51	1.88	147175300	2.32	1.73	1.59	2.85
SWM	Schweitzer-Mauduit International	Basic Industries	Paper	15.61	2.86	3.84	30425060	1.68	1.38	1.59	2.57
SWN	Southwestern Energy Company	Energy	Oil & Gas Production	0	-11.38	0	488346300	0	-15.1	1.82	3.96
SWNC	Southwestern Energy Co			0	-11.38	13.95	488959000	3.12	0	4.49	9.75
SWX	Southwest Gas Corp	Public Utilities	Oil & Gas Production	25.85	3.2	2.2	47458040	1.8	6.45	1.55	2.39
SWZ	Swiss Helvetia Fund	Finance	Closed-End Fund - Foreign	0	-0.83	0	0	0	0	0	0
SXC	Suncoke Energy Inc	Consumer Services	Technical Services	44.77	0.22	0	64229440	0	-117.25	0.49	1.94
SXCP	Suncoke Energy Partners LP			9.39	2.07	13.24	46214950	2.38	0.74	1.06	1.17
SXE	Southcross Energy Partners L	Technology	Information Technology Services	0	-1.09	0	66039470	0	-0.21	0.25	0.25
SXI	Standex International Corp	Technology	Industrial Machinery/Components	25.63	3.75	0.67	12792510	0.64	2.3	1.68	3.2
SXL	Sunoco Logistics Partners LP	Energy	Natural Gas Distribution	51.47	0.5	8.02	331642600	2.08	0.53	1.01	1.12
SXT	Sensient Technologies Corp	Basic Industries	Major Chemicals	27.88	2.54	1.56	44342510	1.2	2.53	2.46	4.08
SYF	Synchrony Financial			13.37	2.71	1.45	817504100	0.52	1.1	4.27	2.1
SYK	Stryker Corp	Health Care	Medical/Dental Instruments	28.35	4.35	1.38	374503300	1.7	1.98	4.08	4.84
SYT	Syngenta Ag	Basic Industries	Agricultural Chemicals	33.6	2.57	2.65	459478300	2.29	0	3.08	5.03
SYX	Systemax Inc	Consumer Services	Catalog/Specialty Distribution	0	-1.7	2.56	36913900	0.2	4.65	0.17	1.3
SYY	Sysco Corp	Consumer Non-Durables	Food Distributors	28.69	1.83	2.53	540288900	1.32	1.78	0.53	11.4
SZC	The Cushing Renaissance Fund			0	0	0	0	0	0	0	0
T	AT&T Inc	Public Utilities	Telecommunications Equipment	19.7	2.1	4.76	6138956000	1.96	1.66	1.55	2.06
TAC	Transalta Corp	Public Utilities	Electric Utilities: Central	45.8	0.13	2.17	288333300	0.12	0	0.99	0.92
TAHO	Tahoe Res Inc			255.83	0.04	2.39	311617800	0.24	2.7	3.8	1.1
TAL	Tal Education Group	Technology	Diversified Commercial Services	81.33	1.07	0	81400690	0	2.35	7.7	11.53
TAP	Molson Coors Brewing Company	Consumer Non-Durables	Beverages (Production/Distribution)	34.64	2.77	1.7	214903600	1.64	2.03	6.05	2.09
TAP.A	Molson Coors Brewing Company	Consumer Non-Durables	Beverages (Production/Distribution)	0	0	0	0	0	0	0	0
TARO	Taro Pharm Inds			9.11	12.69	0	40925770	0	-0.75	4.58	2.18
TBI	Trueblue Inc	Technology	Professional Services	0	-0.13	0	41666670	0	1.65	0.37	1.94
TCAP	Triangle Capital Corp			18.9	1.05	9.16	40360060	1.8	2.48	6.95	1.28
TCB	TCF Financial Corp	Finance	Major Banks	15.11	1.15	1.72	167433800	0.3	1.68	2.34	1.35
TCB-B	TCF Financial Corp			0	0	0	0	0	0	0	0
TCB-C	TCF Financial Corp			0	0	0	0	0	0	0	0
TCB.W	TCF Financial Corp			0	0	0	0	0	0	0	0
TCCA	Triangle Capital Corp			0	0	0	2799843000	0	0	0	0
TCCB	Triangle Capital Corporation			27.28	0.95	0	3000000000	0	0	748.16	1.62
TCI	Transcontinental Realty Investors	Consumer Services	Real Estate Investment Trusts	0	-0.64	0	8716923	0	0	1.41	0.82
TCO	Taubman Centers	Consumer Services	Real Estate Investment Trusts	32.52	1.71	3.36	0	2.38	9.25	0	59.36
TCO-J	Taubman Centers Inc Preferred			0	0	0	0	0	0	0	0
TCO-K	Taubman Centers Inc			0	0	0	0	0	0	0	0
TCP	TCP Pipelines			206.88	0.29	6.37	67041880	3.76	3.05	8.29	3.57
TCRX	THL Credit Inc			23.6898	1.085	0	1800151000	0	0	503.2865	1.9645
TCRZ	THL Credit Inc			0	0	0	1219977000	0	0	0	0
TCS	The Container Store Group Inc			39.25	0.11	0	48595240	0	0.37	0.26	0.96
TD	Toronto Dominion Bank	Finance	Commercial Banks	14.62	3.57	3.27	1857198000	1.64	3.44	3.94	1.85
TDA	Telephone and Data Systems Inc	Public Utilities	Telecommunications Equipment	0	0.767	0	0	0	0	0	0
TDC	Teradata Corp	Technology	Computer Manufacturing	229.57	0.14	0	130050500	0	4.5	1.76	4.56
TDE	Telephone and Data Systems	Public Utilities	Telecommunications Equipment	12.75	1.98	0	8999999000	0	0	43.96	0.67
TDF	Templeton Dragon Fund	Finance	Closed-End Fund - Foreign	0	-5.5	0	0	0	0	0	0
TDG	Transdigm Group Inc	Capital Goods	Military/Government/Technical	29.58	8.56	0	52860300	0	2.91	4.05	0
TDI	Telephone and Data Systems	Public Utilities	Telecommunications Equipment	0	1.98	0	0	0	0	0	0
TDJ	Telephone and Data Systems Inc	Public Utilities	Telecommunications Equipment	12.86	1.98	0	12000000000	0	0	58.95	0.67
TDOC	Teladoc Inc			0	-1.85	0	46031800	0	-0.4	9.02	4.04
TDS	Telephone and Data Systems	Public Utilities	Telecommunications Equipment	71.4	0.43	2.04	110022800	0.59	-9.43	0.64	0.79
TDW	Tidewater Inc	Consumer Services	Marine Transportation	0	-13.75	0	47068960	0	-0.07	0.11	0.04
TDY	Teledyne Technologies Inc	Consumer Services	Military/Government/Technical	24.31	5.37	0	35894690	0	0.81	2.16	2.97
TECK	Teck Resources Ltd			0	-0.15	0.35	576305200	0.07	0.44	2.25	1.06
TEF	Telefonica Sa	Public Utilities	Telecommunications Equipment	23.71	0.4	12.45	4910230000	1.18	0.37	0.98	2.58
TEGP	Tallgrass Energy Gp LP			35.35	0.75	4.16	47583080	1.11	3.65	2.14	7.58
TEI	Templeton Emerging Markets	Finance	Closed-End Fund - Foreign	0	0.93	0	0	0	0	0	0
TEL	Te Connectivity Ltd	Consumer Non-Durables	Electronic Components	13.14	5.72	1.97	355345500	1.48	2.11	2.15	3.03
TEN	Tenneco Automotive	Capital Goods	Auto Parts:O.E.M.	10.27	6.44	0.38	54278800	0.25	0.82	0.42	6.09
TEO	Telecom Argentina Stet - France Telecom S.A.	Public Utilities	Telecommunications Equipment	22.19	1.02	3.08	193990300	0.71	1.83	1.38	3.93
TEP	Tallgrass Energy Partners LP			24.26	2.14	6.32	72101520	3.26	1.5	6.26	1.79
TER	Teradyne Inc	Capital Goods	Electrical Products	0	-0.21	0.97	200692000	0.28	1.7	3.29	3.16
TEVA	Teva Pharmaceutical Industries Ltd			18.73	1.72	4.2	1014911000	1.36	-22.54	1.61	1.04
TEX	Terex Corp	Capital Goods	Construction/Ag Equipment/Trucks	33.15	0.98	0.89	105990800	0.28	-6.16	0.54	1.77
TFX	Teleflex Inc	Health Care	Medical/Dental Instruments	29.86	5.79	0.79	44071720	1.36	2.12	4.17	3.51
TG	Tredegar Corp	Capital Goods	Metal Fabrications	44.72	0.51	1.95	32817940	0.44	1.29	0.88	2.33
TGH	Textainer Group Holdings	Technology	Diversified Commercial Services	0	-0.54	0.88	56590240	0.12	-1.18	1.52	0.68
TGI	Triumph Group	Capital Goods	Aerospace	0	-20.29	0.58	49645390	0.16	-1.78	0.37	1.4
TGNA	Tegna Inc			11.72	2.02	2.39	214285700	0.56	1.04	1.54	2.28
TGP	Teekay Lng Partners LP	Consumer Services	Marine Transportation	11.96	1.58	3.04	79575600	0.56	1.71	3.68	0.99
TGP-A	Teekay Lng Partners LP Pref Share			0	0	0	0	0	0	0	0
TGS	Transportadora De Gas Sa Ord B	Public Utilities	Natural Gas Distribution	90.32	0.12	0	158547400	0	0	4.34	13.13
TGT	Target Corp	Consumer Services	Department/Specialty Retail Stores	11.7	5.62	3.71	561691800	2.4	2.53	0.53	3.38
THC	Tenet Healthcare Corp	Health Care	Hospital/Nursing Management	0	-2.12	0	99631000	0	2.34	0.1	3.58
THG	The Hanover Insurance Group	Finance	Property-Casualty Insurers	24.93	3.59	2.25	42374780	2	-11.49	0.76	1.32
THGA	The Hanover Insurance Group I			7.06	3.59	0	42259080	0	0	0.22	0.37
THO	Thor Industries	Consumer Non-Durables	Homebuilding	20.18	5.41	1.19	52617110	1.32	4.06	1.11	4.39
THQ	Tekla Healthcare Opportunities			0	0	0	0	0	0	0	0
THR	Thermon Group Holdings Inc			45.58	0.55	0	32341780	0	3.53	2.44	2.19
THS	Treehouse Foods	Consumer Non-Durables	Packaged Foods	51.91	1.63	0	56741770	0	2.64	0.92	1.73
THW	Tekla World Healthcare Fund			0	0	0	0	0	0	0	0
TI	Telecom Italia S.P.A	Consumer Services	Telecommunications Equipment	14.64	0.59	0	1936343000	0	0	0.84	0.82
TI.A	Telecom Italia S.P.A	Consumer Services	Telecommunications Equipment	0	0	0	0	0	0	0	0
TIER	Tier REIT			0	-0.72	3.89	47741860	0.72	0	3.45	1.42
TIF	Tiffany & Co	Consumer Services	Consumer Specialties	22.79	3.57	2.24	124493100	1.8	2.92	2.51	3.44
TIME	Time Inc Common Stock When Iss			0	-0.9	4.01	98947370	0.76	3.16	0.62	1.24
TISI	Team Inc			0	-0.3	0	29495060	0	2.99	0.8	1.73
TJX	TJX Companies	Consumer Services	Clothing/Shoe/Accessory Stores	22.57	3.41	1.37	651914400	1.04	2.25	1.52	11.46
TK	Teekay Shipping Corp	Transportation	Marine Transportation	0	-1.15	2.21	85644620	0.22	0.88	0.34	0.95
TKC	Turkcell Iletisim Hizmetleri As	Public Utilities	Telecommunications Equipment	0	0.75	0	929778900	0	2.8	0	0
TKF	Turkish Investment Fund	Finance	Closed-End Fund - Foreign	0	-0.5	0	0	0	0	0	0
TKR	Timken Company	Capital Goods	Metal Fabrications	23.52	1.16	2.35	77519380	1.04	8.64	1.29	2.7
TLI	Lmp Corporate Loan Fund Inc	Finance	Closed-End Fund - Debt	0	0.68	0	0	0	0	0	0
TLK	P.T. Telekomunikasi Indonesia Tbk	Public Utilities	Telecommunications Equipment	21	1.4	2.48	990476200	0.72	2.3	3.42	4.64
TLLP	Tesoro Logistics LP Common Unit	Energy	Natural Gas Distribution	31.25	1.87	6.24	102498300	3.64	0.87	4.9	3.88
TLP	Transmontaigne Partners LP	Energy	Natural Gas Distribution	21.61	2.09	6.28	16137040	2.84	7.38	4.48	2.28
TLRD	Tailored Brands Inc			0	-20.67	3.29	48834140	0.72	1.5	0.33	0
TLYS	Tilly's Inc			47.12	0.28	0	28551360	0	2.32	0.65	2.06
TM	Toyota Motor Corp Ltd Ord	Capital Goods	Auto Manufacturing	10.44	10.81	3.17	1494109000	3.54	0.31	0.69	1.08
TMH	Team Health Holdings	Technology	Professional Services	0	0.27	0	0	0	1.23	0	0
TMHC	Taylor Morrison Home Corporatio			11.27	1.69	0	30441180	0	0.88	0.16	0.26
TMK	Torchmark Corp	Finance	Life Insurance	16.68	4.49	0.75	118659900	0.56	2.17	2.25	1.74
TMK-B	Torchmark Corp			0	0	0	0	0	0	0	0
TMK-C	Torchmark Corporation 6.125% Ju			0	0	0	0	0	0	0	0
TMO	Thermo Fisher Scientific Inc	Capital Goods	Industrial Machinery/Components	30.42	5.09	0.39	394602600	0.6	1.6	3.34	2.83
TMST	Timken Steel Corporation Cmn			0	-1.47	0	44221160	0	0.75	0.87	1.13
TNC	Tennant Company	Technology	Industrial Machinery/Components	28.68	2.48	1.19	17580870	0.84	1.89	1.55	4.58
TNET	Trinet Group Inc			33.84	0.73	0	68714630	0	1.03	0.57	59.08
TNH	Terra Nitrogen Company LP	Basic Industries	Agricultural Chemicals	12.94	8.25	4.57	18641690	4.88	0	4.2	6.96
TNK	Teekay Tankers Ltd	Consumer Services	Marine Transportation	3.48	0.69	5.11	156300000	0.12	-2.66	0.64	0.4
TNP	Tsakos Energy Navigation Ltd	Transportation	Marine Transportation	6.05	0.79	4.32	83781970	0.2	-1.59	0.78	0.28
TNP-B	Tsakos Energy Navigation Limit			0	0	0	0	0	0	0	0
TNP-C	Tsakos Energy Navigation Limit			0	0	0	0	0	0	0	0
TNP-D	Tsakos Energy Navigation Limit			0	0	0	0	0	0	0	0
TOL	Toll Brothers Inc	Capital Goods	Homebuilding	14.55	2.18	0	162358100	0	0.75	0.98	1.19
TOO	Teekay Offshore Partners LP	Consumer Services	Marine Transportation	0	-0.66	7.65	143058700	0.44	0.84	0.69	1.21
TOO-A	Teekay Offshore Partners LP			0	0	0	0	0	0	0	0
TOO-B	Teekay Offshore Partners LP			0	0	0	0	0	0	0	0
TOT	Totalfinaelf S.A.	Energy	Oil & Gas Production	20.28	1.62	5.14	2419843000	2.59	16.16	0.96	1.24
TOWR	Tower International	Capital Goods	Auto Parts:O.E.M.	3.3	7.8	1.77	20339030	0.44	0.75	0.24	2.5
TPB	Turning Point Brands			15.76	0.82	0	18340770	0	0	1.2	13.41
TPC	Tutor Perini Corp	Basic Industries	General Bldg Contractors - Nonresidential Bldgs	20.2	1.49	0	49169440	0	1.57	0.3	0.96
TPH	Tri Pointe Homes Inc Common S			8.92	1.38	0	160423500	0	0.89	0.76	1.07
TPL	Texas Pacific Land Trust	Finance	Real Estate	68.38	4.66	0.1	7937504	0.31	0	42.04	58.91
TPRE	Third Point Reinsurance Ltd. Co			10.74	1.11	0	105042000	0	3.76	1.71	0.86
TPVG	Triplepoint Venture Growth Bdc			0	0.26	11.3	0	1.44	0.91	0	0
TPVZ	Triplepoint Venture Growth Bdc			99.84	0.26	0	15957130	0	0	9.66	1.91
TPX	Tempur-Pedic International Inc	Consumer Durables	Home Furnishings	22.31	2.07	0	57854820	0	0.58	0.85	17.51
TPZ	Tortoise Power and Energy			0	0	0	0	0	0	0	0
TR	Tootsie Roll Industries	Consumer Non-Durables	Specialty Foods	34.01	1.11	0.95	61986760	0.36	0	4.37	3.33
TRC	Tejon Ranch Company	Finance	Real Estate	194.67	0.12	0	20788960	0	0	10.01	1.65
TRCO	Tribune Media Corp			0	-4.19	3.38	87400320	1	5.2	1.23	0.73
TREC	Trecora Resources			14.71	0.85	0	24222400	0	0	1.36	1.81
TREX	Trex Company	Basic Industries	Forest Products	33.26	2.07	0	29261900	0	1.12	4.21	16.55
TRGP	Targa Resources	Public Utilities	Natural Gas Distribution	0	-0.59	6.14	180822400	3.64	-18.29	1.7	1.94
TRI	Thomson Reuters Corp	Consumer Services	Publishing	10.7	1.69	3.08	732715800	1.36	1.6	2.84	2.48
TRK	Speedway Motorsports	Consumer Services	Services-Misc. Amusement & Recreation	25.18	0.87	2.73	41078040	0.6	10.68	1.75	1.12
TRMR	Tremor Video Inc			0	-0.44	0	51958520	0	-0.78	0.66	1.33
TRN	Trinity Industries	Capital Goods	Railroads	9.03	3.11	1.58	152313200	0.44	1.29	0.84	1.1
TRN-A	Terreno Realty Corporation Pref			0	0	0	0	0	0	0	0
TRNO	Terreno Realty Corp	Finance	Real Estate	118.75	0.23	2.95	46098000	0.8	8.76	12.16	1.67
TROX	Tronox Inc			0	-2.34	1.3	116511800	0.18	0	0.77	1.86
TRP	Transcananda Pipelines	Public Utilities	Natural Gas Distribution	0	-2.08	3.67	800042200	1.68	4.24	4.21	2.82
TRQ	Turquoise Hill Resources Ltd			24.9	0.14	0	2011236000	0	-0.58	5.32	0.82
TRR	Trc Companies	Basic Industries	Environmental Services	0	-0.03	0	31590310	0	0	0.65	2.11
TRTN	Triton International Ltd			0	0.97	7.32	0	1.8	1.19	0	0
TRU	Transunion	Energy	Oil & Gas Production	69.49	0.49	0	183012300	0	1.87	3.75	4.75
TRV	The Travelers Companies Inc	Finance	Property-Casualty Insurers	11.65	10.28	2.27	279629200	2.68	2.2	1.2	1.43
TS	Tenaris S.A.	Basic Industries	Steel/Iron Ore	0	-0.04	1.52	590322600	0.52	36.5	4.16	1.76
TSE	Trinseo S.A.			11.94	5.86	1.73	44603290	1.2	0.49	0.84	7.31
TSI	Tcw Strategic	Finance	Closed-End Fund - Debt	0	0.11	0	0	0	0	0	0
TSL	Trina Solar Ltd	Technology	Semiconductors	7.62	1.33	0	85124380	0	-0.27	0.25	0.76
TSLF	THL Credit Senior Loan Fund			0	0	0	0	0	0	0	0
TSLX	Tpg Specialty Lending Inc			0	1.75	8.29	0	1.56	5.34	0	0
TSM	Taiwan Semiconductor Manufacturing	Technology	Semiconductors	14.76	2.07	3.11	5185933000	0.94	0.93	5.12	3.49
TSN	Tyson Foods	Consumer Non-Durables	Meat/Poultry/Fish	13.12	4.96	1.38	367045800	0.9	1.04	0.65	2.51
TSNU	Tyson Foods Inc			0	0	0	0	0	0	0	0
TSO	Tesoro Petroleum Corp	Energy	Integrated oil Companies	14.26	6.12	2.51	116798400	2.2	-0.6	0.42	1.26
TSQ	Townsquare Media Llc			13.55	0.81	0	18394380	0	0.4	0.4	0.53
TSS	Total System Services	Miscellaneous	Business Services	30.98	1.73	0.75	183616400	0.4	1.49	2.36	4.7
TSU	Tim Participacoes S.A.	Public Utilities	Telecommunications Equipment	31.19	0.5	1.84	483808300	0.28	6.89	1.48	1.34
TTC	Toro Company	Capital Goods	Tools/Hardware	29	2.06	1.19	108117200	0.7	1.35	2.67	11.64
TTF	Thai Fund	Finance	Closed-End Fund - Foreign	0	-0.21	0	0	0	0	0	0
TTI	Tetra Technologies	Energy	Oil & Gas Production	0	-3.3	0	92684210	0	0.19	0.58	2.51
TTM	Tata Motors Ltd	Capital Goods	Auto Manufacturing	15.71	2.39	0.04	679180900	0.01	0.38	0.61	2.15
TTP	Tortoise Pipeline & Energy Fund			0	0	0	0	0	0	0	0
TU	Telus Corp. Non Voting Shares	Public Utilities	Telecommunications Equipment	18.25	1.8	4.5	591074700	1.43	3.65	2.01	3.06
TUP	Tupperware Corp	Consumer Non-Durables	Plastic Products	13.93	4.41	4.53	50643220	2.72	1.11	1.38	13.68
TV	Grupo Televisa S.A.	Consumer Services	Broadcasting	320	0.07	0.41	2918664000	0.09	6.22	14.61	16.13
TVC	Tennessee Valley Authority	Public Utilities	Electric Utilities: Central	0	0	0	0	0	0	0	0
TVE	Tennessee Valley Authority	Public Utilities	Electric Utilities: Central	0	0	0	0	0	0	0	0
TVPT	Travelport Worldwide Ltd			64.09	0.22	2.15	124113500	0.3	0.82	0.74	0
TWI	Titan International	Basic Industries	Steel/Iron Ore	0	-1.62	0.16	54056020	0.02	-1.83	0.55	2.14
TWLO	Twilio			0	-0.78	0	86045060	0	-11.41	10.19	8.58
TWN	Taiwan Fund	Finance	Closed-End Fund - Foreign	0	2.11	0	0	0	0	0	0
TWO	Two Harbors Investments Corp	Consumer Services	Real Estate Investment Trusts	8.8	1.01	10.79	347144400	0.96	1.55	5.15	0.91
TWTR	Twitter Inc			0	-0.55	0	713735600	0	1.37	4.63	2.54
TWX	Time Warner Inc	Consumer Services	Movies/Entertainment	19.5	5.62	1.67	772002400	1.61	1.43	2.54	3.06
TX	Ternium S.A.	Basic Industries	Steel/Iron Ore	13.27	1.79	3.91	196375900	0.9	4.05	0.63	1.05
TXT	Textron Inc	Capital Goods	Aerospace	13.86	3.53	0.16	273210600	0.08	2.1	0.96	2.38
TY	Tri Continental Corp	Finance	Closed-End Fund - Debt	0	-0.14	0	0	0	0	0	0
TY.P	Tri Contl Cp 2.50 Pr	Consumer Services	Miscellaneous	0	0	0	0	0	0	0	0
TYG	Tortoise Energy Infrastructure Corp	Finance	Closed-End Fund - Equity	0	-4.27	0	0	0	5.58	0	0
TYL	Tyler Technologies	Technology	Computer Software: Prepackaged Software	55.94	1.73	0	36642580	0	2.7	7.79	6.43
UA	Under Armour Inc Class C Comm	Consumer Non-Durables	Apparel	42.41	0.45	0	438025200	0	9.41	1.75	4.16
UAA	Under Armour			48.11	0.45	0	438425900	0	2.48	1.97	4.68
UAL	United Continental Holdings	Transportation	Air Freight/Delivery Services	10.6	6.85	0	317217600	0	-1.67	0.63	2.75
UAM	Universal American Financial	Health Care	Hospital And Medical Service Plans	0	-1.14	0	58735210	0	8.26	0.38	2.01
UAN	Cvr Partners LP Common Units R	Basic Industries	Agricultural Chemicals	90	0.07	11.06	113282700	0.68	-4.81	2.07	1.09
UBA	Urstadt Biddle Properties Inc	Consumer Services	Real Estate Investment Trusts	41.65	0.54	4.81	37498000	1.06	4.17	6.99	2.09
UBP	Urstadt Biddle Properties Inc	Consumer Services	Real Estate Investment Trusts	32.35	0.54	5.36	37498000	0.94	0	5.57	1.67
UBP-F	Privatebancorp Inc			0	0	0	0	0	0	0	0
UBP-G	Urstadt Biddle Properties Inc			0	0	0	0	0	0	0	0
UBS	UBS Ag Ordinary Shares When Iss	Finance	Major Banks	18.34	0.87	5.15	3689937000	0.88	1.93	2.06	1.09
UCP	Ucp. Inc			17.27	0.67	0	7911305	0	1.59	0.25	0.94
UDR	United Dominion Realty Trust	Consumer Services	Real Estate Investment Trusts	33.06	1.08	3.33	267226900	1.18	-4.01	9.81	3.11
UE	Urban Edge Properties Common Sh			34.14	0.85	3.1	99826690	0.88	7.18	8.76	6.17
UFI	Unifi Inc	Consumer Non-Durables	Textiles	15.29	1.85	0	18199930	0	0.95	0.77	1.44
UFS	Domtar Corp	Basic Industries	Paper	18.75	2.19	4.04	62469610	1.66	4.32	0.5	0.93
UGI	Ugi Corp	Public Utilities	Natural Gas Distribution	17.5	2.73	2.01	173004600	0.95	2.41	1.42	2.74
UGP	Ultrapar Participacoes S.A.	Public Utilities	Oil/Gas Transmission	22.65	0.95	2.33	543307100	0.5	2.23	0.46	4.31
UHS	Universal Health Services	Health Care	Hospital/Nursing Management	16.4	7.1	0.34	96951490	0.4	1.89	1.17	2.57
UHT	Universal Health Realty Income Trust	Consumer Services	Real Estate Investment Trusts	49.77	1.28	4.16	13598020	2.62	0	12.27	4.37
UIS	Unisys Corp	Technology	EDP Services	0	-0.95	0	50084100	0	-1.31	0.25	0
UL	Unilever Plc	Consumer Non-Durables	Packaged Foods	21.37	1.96	3.27	2839598000	1.38	4.1	2.11	6.8
UMC	United Microelectronics Corp	Technology	Semiconductors	16.64	0.11	4.93	2442623000	0.09	0.92	0.94	0.64
UMH	Umh Properties			0	-0.17	4.82	28668890	0.72	0	4.46	3.33
UMH-A	Umh Properties Inc 8.25% Seri			0	0	0	0	0	0	0	0
UMH-B	Umh Properties Inc			0	0	0	0	0	0	0	0
UN	Unilever Nv	Consumer Non-Durables	Packaged Foods	21.09	1.96	3.31	2839719000	1.38	4.08	2.08	6.72
UNF	Unifirst Corp	Consumer Services	Other Consumer Services	22.37	5.78	0.12	20262950	0.15	2.62	1.75	1.86
UNH	Unitedhealth Group Inc	Health Care	Hospital And Medical Service Plans	22.17	7.48	1.56	951166300	2.5	1.05	0.83	3.99
UNM	Unumprovident Corp	Finance	Accident &Health Insurance	12	3.95	1.69	229795300	0.8	1.64	0.99	1.22
